"","gI_1","gI_2","gI_3","gI_4","gI_5","gI_6","gI_7","gI_8","gI_9","gI_10","gI_11","gI_12","gI_13","gI_14","gI_15","gI_16","gI_17","gI_18","gI_19","gI_20","gI_21","gI_22","gI_23","gI_24","gI_25","gI_26","gI_27","gI_28","gI_29","gI_30"
"gene 238",5.14865357738859,3.53946618102637,3.26474923984061,2.38611248511409,3.20731685385295,1.59729912191579,4.92714067775836,0.240791387617159,4.27092933207801,2.77511795175605,3.5828586911847,5.30195513889833,4.9990056612309,6.87966903004193,4.95012396626036,2.44665768283723,4.12340899036679,6.48369215960648,2.18390598309742,4.66753162820065,2.09033134883634,2.88151376880337,2.62827381461445,1.81387081028815,0.782986766579727,6.75696796089285,2.47363588318832,6.08133075359675,3.30673063605609,4.66825255534722
"gene 239",5.30872040355621,5.40151403898076,5.78164699311998,5.99005064226007,6.07064975775609,4.53566870121507,6.34498575405822,6.78891435524391,5.5941159553783,4.89188205445914,5.76233688236343,4.35959760978314,4.48506526545308,6.56975411294405,5.45652109768003,7.40330049152408,6.45478857242267,7.84708056973968,5.92388491966405,8.24279450051374,4.81977310599191,7.44274168770022,4.65323492256886,5.45041180222517,6.03177174714027,5.52629107517468,4.30220772690614,7.78561541617105,7.17948268154777,6.5824255059709
"gene 240",1.65801552150886,2.42298282496424,1.50318621850407,4.48496423886715,3.37178496975495,3.38472462809623,5.99363372268431,2.78582709224546,3.30895558948466,3.00000198827109,3.42980848744905,3.87325740322978,5.33835599903755,4.36509026291659,3.87019921100118,5.04201621960944,6.36884293906536,4.53049446901157,3.14474739459947,5.01669008176994,3.42093486986268,4.00122807224539,3.96653923627804,3.88744536419201,4.08575397315455,6.08932977423426,2.55742219259218,4.95599206087041,5.10243045234343,5.71721234637457
"gene 241",3.76882533307087,2.93326499988031,2.47149298240977,2.53713862420618,2.28435878870577,2.57743644520397,4.1535953598107,4.32658317711816,4.94632809047045,2.65668286776279,2.341629725805,4.05837344499214,5.21294420495755,5.26823846269628,4.98335731308616,5.19251724230111,4.80945242146729,4.10768582104121,5.31069256896254,5.05326331246853,3.72889470566751,2.45544060181705,2.50974471140852,4.59209254165262,2.68006667028193,4.96994538805545,3.1058180222238,6.5451961360228,4.51962155897375,4.77698028013716
"gene 242",4.9345615796284,6.45208421884077,4.88757663873494,2.56039093324258,5.0047870369866,5.00213341212875,7.88260643963939,5.2837985906544,3.65128168501583,5.37870777688175,2.82985256583704,4.55546786113862,6.50356411526279,4.77496137992567,5.73787570399876,5.49062784074578,4.53824889955988,4.94130526053693,4.10077168957359,4.67156329966059,4.89545182541059,6.06129603608965,5.52038722992566,4.96113132447469,6.30546051275101,6.72236501465185,5.27634574805258,5.77829233257073,6.44634722045342,3.72320609618022
"gene 243",4.48163908553511,2.55501833146737,2.62377431342638,3.84682339413558,4.69464781583485,1.81228324375559,6.47184673835261,3.27734893987458,5.01484124406021,2.64427760651492,4.6661592552579,5.37613533066522,4.23747757843841,6.40939909515798,4.65507294690668,4.14463204389785,6.26621922252004,6.69144695110775,6.82075150005434,5.52817506381966,4.20545079917718,2.85289658445837,4.28492077047711,4.30778109477114,2.44253569716397,7.68863329383996,4.01837325097496,6.83002479262877,3.31146008264295,7.49844794433669
"gene 244",5.63434679434657,3.36459304642686,4.0592145353249,4.43255405157939,3.87954221618921,4.54173613658964,8.16811120974382,2.28688609376668,5.69897782569832,5.7553665514104,4.31254341293259,8.09611825663267,6.17222014171403,8.36865893129448,7.33764446247899,4.37698589740521,6.24381497742331,8.49182490733127,3.34179155287329,5.91544335092131,4.46728798760306,5.52768440999315,3.76307528475079,3.21289897386455,4.89573691530843,8.34378375567722,4.77999337395918,5.22300724108638,5.42215197945483,8.86856369625558
"gene 245",4.15788191796133,7.25338901316883,4.52316056459873,4.07887570874618,3.72585995195498,4.69125210651505,5.88230391733199,3.48344973920071,6.07367725018164,2.89261596021525,4.68348462651396,6.01971565775421,5.93959225758191,6.9604045453215,3.85947294062632,5.46616342305616,6.80066466502973,5.8690290337905,4.98395293937599,5.77193143355814,4.33863925709987,5.25126397569706,4.25061403349277,6.97299571451967,4.92763583650849,6.35661202371746,6.64108564656298,5.10461752245231,3.02964484914875,5.87924917037107
"gene 246",2.8946376823787,4.99474428883631,2.81017501851903,3.55823062129075,3.83966363049894,3.12781625848461,4.82079416456258,4.25910822025367,2.82262420315745,3.38639197705558,6.22817712452811,2.97148204772095,2.03063697059154,5.43915777474318,5.97265488327876,5.08611770797095,3.72957001665093,4.10763657570499,4.69827732153394,4.79725593686529,3.48717178984174,5.80237687657999,2.09023931536802,4.39457648018517,4.53152115160196,6.49627629811318,3.56784789837479,4.41426118101935,4.32011449156509,4.61426829397194
"gene 247",4.462028461116,6.40161150010804,5.87467748466523,7.03029779316508,4.89444017623262,6.72933074700824,6.51066793312494,6.35839537582622,4.63872424216514,5.12341573587483,5.18656183555685,6.33367451071115,5.30754323702323,5.90058303672563,5.6788942449856,5.71368929392968,6.42328406777269,5.42196148602287,5.40117793115336,5.86866180856269,4.46258312127379,6.48835818546271,6.50053085166698,5.83465581265677,4.95487537531903,6.03509423179018,6.42545726482142,5.78815888821859,6.77935353285648,5.1655669182338
"gene 248",5.91280608006396,3.11904371861866,4.8808075759913,4.8315861717286,5.29921503236671,5.16635155417043,5.15180293693214,4.74397336584976,7.23632149034654,4.92943092826116,5.97578905885445,3.98248053486349,6.56831534043619,5.56650821707355,2.96492953489792,6.01849087281658,5.48039748808804,4.78271390573701,2.66534963586223,5.2768160319168,6.41765282227892,6.12059121224064,6.56024944408772,7.19741374205657,6.18296888832297,6.09720188788739,3.16283403092562,5.24598925427424,4.66971971673964,7.40982261191471
"gene 249",5.36514727303591,3.99388987735489,4.68968179961689,5.28449639083974,5.63925368266182,4.69136663480118,6.11667851157961,5.24280097928859,2.35891324224177,4.83707702877444,6.36702529879478,5.81623784679765,5.94625934282447,4.46745380117409,6.42178387447739,7.12661418096678,5.60603423067834,6.01315980992752,5.28604180229527,5.89390257813743,4.29400594895559,3.15944473300739,6.13767833776844,6.18501197099482,4.45198496366987,4.16989180356954,3.74846068870082,5.20819068573932,3.91033501862855,6.26544960655465
"gene 250",5.24171251872295,5.10263519337931,4.22322955901731,7.60901170908609,6.01594878810606,7.45556464227682,6.03886439105769,4.06390989591292,6.91532948426224,6.20466351738959,4.43869723914684,5.15743971279924,5.52218790179214,5.84978393424023,4.53989031968081,5.45193530280896,4.52912240345602,4.79567266547924,6.92793566503957,7.22031572125535,6.68290135564137,5.63571821550803,4.71972216293727,5.60294731919689,6.22981370267887,7.45438504298669,5.09333687210041,6.8444264440357,4.34520349614345,6.16936815252289
"gene 251",5.23202816557712,3.03602434584853,4.56414168670828,3.75730428492932,3.6498000281208,1.46275975174874,6.75305546178584,4.55536765480854,4.82136128488,4.18099109118038,3.33388735901141,4.80150561568686,3.42837419854946,8.38865270407867,4.49219779404079,3.50185703699665,4.43406234814502,6.30472739652608,5.12079628338568,7.09854080579852,3.03771392934242,4.33248945567644,4.21133825793067,4.10627238764793,3.04364579387578,5.65778828542468,4.52704224909444,4.76838126875165,3.18641276613621,5.25333407586953
"gene 252",3.85342322374819,4.90879746467275,3.90926966575142,3.5855003852386,6.33224556784268,2.47395265018478,3.39493366574184,1.88749684561926,3.29259503437365,4.49690305196867,3.18737817765245,5.48333158803436,2.03909846997514,6.4978687988535,5.84157229473093,3.66831775167399,5.26076058685921,5.2798263863353,6.53032369494231,7.57201920288739,3.49773630613341,4.65230225882951,3.50299461373523,6.89906736879448,3.22798811068098,4.920265435778,2.66156415707193,5.63031515984551,6.28607633766812,5.90117472415374
"gene 253",6.26982564995443,6.51950359458468,5.2343069221769,5.56117505972648,6.59990713007664,4.84723175675158,5.00760612354755,5.8474909576193,5.62883469947284,4.95562744836467,6.17417324294179,7.5629542308983,4.77466990326204,6.01975044651114,6.97991686029886,3.96141819003948,5.98551657540676,7.57832979050015,7.05998453263742,4.9634000848869,4.63846472039921,5.55372089746101,7.49737418776808,6.08475906142201,6.64670968450279,5.96678935289331,7.18482476448562,6.68807173575752,6.37698234873897,7.63186539291349
"gene 254",3.42418026465415,3.53205311304449,4.52874632893588,3.24803260417083,3.84857480938873,2.54086185731491,4.41884471462113,4.45301786020332,3.19236016077613,3.76495771937834,3.79559507075162,5.50379616970691,4.08885856094162,4.49942764348906,6.03069857386288,4.24773928252612,3.87704975939281,3.55356248041244,3.16927616883523,3.89854874865819,4.65492613760648,3.67754371924849,2.90368380958529,4.24141392225383,1.81392985225097,3.7718815520597,3.58877497405212,3.61573689037629,2.58789088750176,3.7994518157075
"gene 255",3.90531577650994,3.40217501701662,3.14101437600232,4.16198445593814,3.31255083008908,4.52281348231762,5.47539566109134,3.49946129143732,3.21058908336254,4.070902307697,3.20583597267765,5.41509886123547,4.76806161104283,6.30552952954124,3.46470015895965,4.62600978066925,6.54296952709446,4.96006563785027,6.51773252571755,4.89238732873722,2.25286550726688,3.60121441076481,4.53606886410385,6.59640411515291,3.90629090710377,3.65944014369548,1.75324645174156,4.81426305537534,3.50666239171178,5.76806993939091
"gene 256",2.01931606233997,3.08393413118083,3.27728334644585,1.70846494744996,5.31188349249832,4.46281325102173,6.2639630567283,2.25592833344683,5.82745198956581,4.43814374095209,2.32643464336954,5.48344819877104,5.06792960318064,5.2755159967259,5.66989717758106,4.57903932381206,5.89804844585122,4.28794289872796,5.51424865106029,5.41145377505425,1.60873925463184,1.55884243777619,5.0390505170993,4.56864165390521,3.32523711840448,5.20447017126388,3.47476843863343,5.54076012601473,4.66473164761636,7.51948869727193
"gene 257",3.07461303560526,5.61046501530662,5.05085261084254,5.09534348271429,6.56643068347923,4.92241488225666,5.22396700509965,4.59596991620378,6.34970899448542,5.74935267788693,3.51356882509702,4.30484560176687,4.12221542345155,4.81290856516339,6.84229491367717,7.02137658381335,5.8796509399319,5.21416863760709,5.61709447139641,5.67388428183463,5.95954806524305,4.9444212421158,7.28980923248296,4.62558058939159,4.75486148750476,6.29305117018375,4.88130993227463,6.40115511373509,5.97320799918116,4.46956158093842
"gene 258",4.96409468657374,2.87101622635999,3.99401259773403,3.16171374759374,4.45271392735522,2.59141130450269,5.71973333821653,1.1302360330607,4.01905711419873,2.26034312833539,2.13486729672015,6.07284327850102,6.31993916728547,6.72969665220222,7.21765520651837,3.78943941230095,4.61511810353645,6.6413331920238,3.62171007203283,5.88337483370799,4.48754972010547,2.94690224001355,2.54271271345667,4.28149937708729,2.96893354713569,6.57251124065183,4.0296796644529,4.12134124992151,4.59219270142751,6.72512814855171
"gene 259",4.58816849873757,4.52543086168508,5.20612492044574,5.00241620603577,5.25626387454135,3.57979916708853,6.47148963752221,4.85619623100649,3.26411231347054,3.52440321360232,4.95222736979695,5.32322626164654,4.01302306032215,7.36369048810186,5.45022861266668,6.71039504031827,6.47616173852883,4.14533162184187,7.70839485821834,7.62004136733824,4.51816763516861,2.96474344588715,7.22337772756084,8.12953103397501,5.43091995855813,5.42523945527664,3.24607928872758,5.71152381206484,4.67408267131129,7.74717542647444
"gene 260",6.34816687051838,6.51679391381289,4.64662086906141,4.67109041697469,6.63272368852413,4.92406657983188,2.62238654885043,4.72101545144961,6.57008584059503,3.62238511620005,4.07967828371362,6.61949476513163,4.98712841522016,5.63567037980075,5.15917765123283,3.2417968300409,4.97976051246891,5.22883928670551,7.46494635783664,5.69126577865005,6.66826395610252,6.67973704521529,3.56896779727829,5.64988689929711,4.29198765659375,6.73194087858144,4.13752701312933,6.60906753360795,3.67690864954535,6.44254761076011
"gene 261",5.35836560276995,4.31434768141333,3.8091972992296,3.06532022304173,4.15434696472239,3.66102264158481,4.454890699959,4.67356114151944,3.06982130263284,3.70799131867808,3.34388698266987,4.93701229736749,4.91730568662052,5.47744086485324,6.25126025468278,3.61920277985509,6.15846787049416,5.88633592709891,6.10552912443497,4.2501447824643,8.03079602241081,4.77729710805559,5.6216031846522,4.56084062809906,6.74792595679263,7.10420917517138,3.02047560165643,5.27088039140231,5.58727512746023,6.22616535879516
"gene 262",4.56137072490913,1.74825563180534,2.40747192880143,1.45761684101246,4.68656549516745,3.25190516258974,5.14500019273737,1.41072398783843,6.01211113579035,4.08134145885074,3.39597058218398,5.37132459747021,4.7833786494118,5.14965416201023,5.16208593523862,2.43694706738608,4.76922462085714,5.645161481378,4.04028635180944,4.08077837417227,3.71190773787107,4.63035718514783,4.00942861428482,4.34851937173947,3.7743141901753,5.80287345691351,3.50553765008687,6.0879544499351,3.57380053244757,4.72319956693442
"gene 263",3.6542812326386,3.9499208649227,4.27331567885325,3.4709269220483,6.70770346142013,1.86824217855763,6.35601590827086,1.95599407118316,4.01351941748805,2.66962280676241,2.54868615825287,4.55885372201824,3.43691888845071,7.48901955044562,4.7382500210032,3.25164248040937,4.40963370185709,5.5240080889644,6.06619639214375,4.15070894775522,3.83316787357401,5.80525138808091,4.27869762564806,5.30819639480065,2.76254179665498,5.52831810903453,3.34231475396831,4.57003781355742,2.88635068732562,5.29772440014876
"gene 264",2.98157975623736,4.48321585653382,5.3339137102313,6.33673080155985,5.44850872041115,4.39904839905338,6.25279584147164,5.32789099831617,5.7155941697085,5.41826295625001,2.66011019442548,6.7257932558925,4.94525008097628,8.36597311358458,3.8777241159683,6.20440938818922,7.45792246223096,5.26199186228702,7.33682604038094,7.78020066623603,4.67154966749669,2.92009213246969,6.71877026226212,4.91758135849471,4.3865495761164,5.85363963122977,4.47928282816033,7.66308725030798,6.74465585495408,6.26276659478802
"gene 265",6.51068386840032,2.18180627276521,3.27665417612295,3.73722216147186,4.44889992091779,4.55060103890132,7.50126272305349,2.73022626620285,4.54537211490498,3.00443412226657,4.07759276833086,3.70254828429549,5.03974368356099,3.56737091566638,2.94080862806417,3.14781357891794,3.48169772468701,4.81805246129005,4.69106379103331,4.67559373271226,5.02828273103472,5.29685163995041,2.90816067584272,2.82391189984674,3.98440660554993,3.85010558471436,1.22976214614847,3.7970240831277,4.12085241713608,6.44576332050754
"gene 266",3.69105395538967,6.19985469411134,5.26810808768644,3.36213272523137,6.16800454664591,4.64826469717925,5.91195170071823,5.1952127109283,3.51401924130502,5.23764984915589,4.01771743136042,7.34106440358955,4.61173711458088,7.18586846597871,5.93950149762091,6.20989468602946,5.41101617087938,5.02859644117975,6.81939453004567,7.12109688448352,3.11890031372206,3.22084100804546,4.93941990376923,4.95122197611706,6.36841902264558,6.87148819923065,4.32186394151582,6.33088136862857,4.65387188713082,5.69740196685847
"gene 267",4.06706450504559,5.15140653862829,3.89796221478303,3.48540395885472,4.1646039914461,2.36404854157553,5.50291966428295,3.05362957448253,3.41649194466644,2.19196586450746,1.65879925496009,7.34440509460039,4.06550297670332,5.73020322344525,4.9439924155654,4.3312774031358,6.06996422933854,7.53692961948043,4.67334057410208,6.59920598218581,3.63451738344874,3.7478611279355,2.97260644130999,7.01122234736087,3.86319628367731,7.30836997706266,4.77703047936888,7.89354444249317,4.19673502419869,6.64932998517625
"gene 268",4.3552391401527,5.31678842156691,3.80491292882354,3.13394083550287,6.05412895512583,5.19967400190715,4.98296869897936,2.7531955443138,4.84040119180603,3.80987348106611,3.76387246066573,6.17199163206615,4.93907349077027,6.59203519398879,3.74295818271895,5.54668075023517,4.30870837700934,3.78607063276327,3.76368005506737,5.63587722066799,4.90094933303906,5.24098681427676,5.13175180306016,4.28444128816527,4.87646021487523,5.48305831099133,6.156280867995,7.26582273668687,4.50396025010284,4.60798391483991
