"","gII_1","gII_2","gII_3","gII_4","gII_5","gII_6","gII_7","gII_8","gII_9","gII_10","gII_11","gII_12","gII_13","gII_14","gII_15","gII_16","gII_17","gII_18","gII_19","gII_20","gII_21","gII_22","gII_23","gII_24","gII_25","gII_26","gII_27","gII_28","gII_29","gII_30"
"gene 199",6.11456211824634,3.35504666864486,3.61250719985686,2.35278204507898,4.92018409926142,5.11317599391697,5.73596063207199,3.02843664315262,4.64197122439054,4.50502524290218,1.83178712013924,2.56589269338302,4.25823732951665,3.4528152831813,3.63615600557498,2.3369641349012,4.39421479793957,3.04930082176951,4.68141506135587,5.18429332351793,3.848760637548,4.84606050552776,5.46469796341785,4.49237248893127,2.27840057675351,3.90940576281863,3.03242567247703,4.9255645173224,5.35477755913349,3.27494187207226
"gene 200",5.57113422975446,4.72373616775411,6.22678490653176,5.10275053707526,4.87935436370862,5.34043422895182,5.62110691827804,3.96033764213021,4.40221762549682,3.72589204109633,4.82673218801026,5.56120690063357,5.3229438559071,5.88974378707556,5.28206394433673,4.37661585893207,5.498781413116,4.36606685057667,5.15966236113644,4.97901146822337,4.69547753143798,5.76149357046546,6.33618380515442,3.37629722418739,3.90526498728515,5.0492186944367,4.3315519905293,5.50640049629437,5.0572741289594,4.85827745016405
"gene 201",3.9932274882398,3.29516285656875,3.28292823792828,5.63814206516269,4.74434663968753,5.32035928315824,5.36212819733519,4.57353208008094,5.10569467687498,2.98624061536535,2.92227291257571,3.71729729123127,6.36651048028345,2.80717282967927,3.25047960567083,5.0837205682077,5.32085508417544,4.77813771047395,3.90298140519,4.92630613779148,4.96266903259366,4.56813551890388,5.53492733852852,3.49978741847875,4.60876854582169,5.21200656095996,4.83919304007679,3.38539851723465,5.13571499235997,6.05377504380004
"gene 202",4.92470823925085,3.84465497511214,4.94527452837232,3.37088883521663,4.95994161375149,4.54029376424585,5.25460829846302,5.40802418228163,5.33519127243498,6.08381106081177,3.84947758001268,4.54447034805803,5.35506749306842,2.24347163473003,4.67907262460904,5.85485511487364,6.43257687956749,4.68092546904931,5.24605148495301,4.31783062194744,3.70713204368262,3.97172030311621,4.61592957181176,4.49964638039245,2.85494191035912,3.99657349907459,4.32289477939994,4.09762048217486,5.2663767960302,2.28332308520466
"gene 203",6.28139299127792,5.98750291512735,4.25358307498465,6.94928780184195,4.33931279733887,5.73816117504883,5.42786005765111,6.06719550124377,3.90745062054967,6.52112407813401,4.69896563409889,5.25493904929477,5.04548114894169,5.2590043456634,4.16045313896231,4.97723506149296,5.70733187623513,4.39074358892709,5.2545170265216,4.04947093938401,4.71911715502494,4.8396641797406,5.42220192070084,3.28648990973702,1.92642578036184,3.73452962579528,4.48146861880462,2.76714187070764,4.1966713418477,3.7963048065998
"gene 204",3.41042916295922,4.50777570581236,4.82392554658219,2.9147688001196,5.10014417751777,5.72547517330136,2.30911218437885,6.36138797862668,5.82197182576274,2.50051312956304,5.44054869418272,5.3411191681528,4.75223684285177,4.81945839750013,5.41774554870476,6.2594675999896,5.60570124710975,3.40945948667627,2.9486346486257,5.6857680117693,6.86138389382206,4.34322006949359,5.92934213116151,6.53219027326901,4.18195531101899,4.41578066562322,5.30997032652918,5.84079453919348,4.4866195211268,5.08213012674938
"gene 205",4.66278697281255,2.11678013198726,2.76799869623205,5.12763365237781,4.76200349110445,5.93724022945959,5.68023043088308,4.69707302339897,2.86895755798479,4.6984651247133,4.82962872077948,5.6621764088869,4.77445906678185,4.2862700272112,6.32984683829516,3.55825943188343,3.86131961448674,3.59186643748943,6.19680002353006,4.08678524752168,2.22760308492055,1.81089577262512,5.23458792203876,3.9937405846813,3.98070894479162,5.27343114902943,3.83066716332008,5.91933528910358,5.41363213314373,2.92953199924321
"gene 206",5.56069956393514,3.57992315970776,2.89774292049012,2.43579019171297,4.20455526013527,5.91136292079321,5.49836798063737,2.51556651921919,2.05386027565988,7.39633900885382,4.96745323785628,5.23333096279931,6.36750049975831,4.14198411891737,7.05945604076252,1.84925619379504,7.6901441992769,4.89964927126634,5.53751115441173,2.87953815195902,2.54896499835714,4.15245222439111,4.46225810494555,6.3413220917797,4.40152116392776,3.92697532061577,2.88618703106188,6.76508672873394,4.43615032605133,3.81075818539702
"gene 207",4.74237995763062,5.05115529385265,2.44161083402896,3.2846961034225,4.26562433314059,4.47034107298824,4.38883221303569,5.82019929601508,4.88145893233865,4.27322334174031,2.83878547072451,4.59915804118983,4.54814713319628,3.94436961159855,2.98669642194797,6.23762204749926,2.8122249544361,2.70477725314532,4.61342455495024,4.01494722467371,3.74057831595708,4.3466503348088,6.16079520412979,3.33095118995761,3.45495175209183,5.24490718284619,2.73899378662014,2.86352364338541,3.6198773830616,2.7717296432951
"gene 208",7.29166671835532,3.73100931375054,5.9103351508778,4.37744365699641,7.52551300965736,10.1867330222841,8.36489081556462,5.79704492254126,4.02487069561755,6.94451037967514,3.57518099608735,5.21140402501369,9.79922902781635,4.03395950088453,6.15983312809004,4.42623216076616,6.53262679850712,4.59346353963481,6.8537673707264,7.70470944405503,5.16786244434295,3.64866742536373,9.09067515474446,6.04465240994683,5.21944972628258,7.17172820189822,3.97083707939663,3.11618320020382,7.12602047567386,4.86945719764156
"gene 209",4.01816211473249,4.06450781924284,3.77987266298407,5.02072107674377,7.38262941836695,8.58202357743051,7.63321600805976,6.24143311622793,2.06950720142308,4.78586164896144,4.10366996296239,4.20140920907111,7.42389720777219,5.95948995307944,4.2011380988103,5.71129519419642,4.99426688075246,3.02819145980306,6.52336355504633,7.78929389467413,5.19918519429767,3.86297776193076,5.7383306308938,6.91298984494367,4.30329554091759,6.57478030716892,6.18511095851302,6.26948569439587,8.3889599419537,4.93079948954068
"gene 210",4.46744327332585,6.04407478771991,4.79489030612797,4.24122039538707,5.17055024509407,4.65614574432366,6.37368171955358,4.25948822105491,3.8696035714503,5.25413839062191,3.36570147434067,4.50256751343913,5.49082327492244,3.56708219049021,6.07699475465025,5.19351282036123,4.31817138402284,4.7997795484176,5.70686779042743,6.03057338486657,3.31170118469306,4.61958993589352,5.24020501370202,5.9452033620741,3.41159870288221,4.22280098461088,4.50679753679966,5.58657630493426,6.69018810458628,4.2603909837826
"gene 211",3.22579484908299,2.91996317621007,3.17025312376936,4.32654161063594,4.71463542187944,6.7049758758248,5.96951370272416,4.69629790782381,2.97591154099594,4.10964910032697,4.05316522521571,5.54493993530458,7.67597437124095,2.46218642429909,4.99444731463531,2.63929891513248,5.16456741988971,1.43656444068232,7.04760312675776,5.34115238396034,3.09172261949775,2.45656946098456,5.751894762073,6.16483674598975,4.58146441204235,3.9516165966864,2.71883915093858,4.1413840872648,5.74157888181903,4.817605927624
"gene 212",2.5067419293123,4.65345413763316,3.70391790257724,2.76858686314793,3.72449209159425,3.58161164863881,4.78575571058292,4.99816057503887,3.6309977621641,4.27287581800363,3.69811551753574,4.21603165597493,3.69677876385558,4.35649600096571,5.07118746577347,2.93294244476029,4.05703692011177,3.27435176956455,5.02601019193854,3.06133565584855,4.57425846890252,2.99083614108911,3.35224105385659,2.55007386483412,2.66783827127449,4.48058046347164,3.37612828990819,4.76429838489083,5.37320521273004,3.82693938288704
"gene 213",6.18627201328999,4.65138135719497,5.85765425587553,3.87131229147581,7.23116157630479,6.64118874372231,5.00868916357662,7.32390724905941,6.34359685881276,5.49906871718303,5.52505583519529,5.70371881599889,6.50877750132757,6.03526080248543,4.49619643003551,5.19336039448787,4.26441144573284,3.83517470117885,5.64747675287324,7.04600085702812,4.80001196409443,5.19242768933935,7.27896164879325,5.66430473063398,5.34792266455294,5.90957568922814,4.17517483576592,4.73048320659084,6.28988935280665,6.34823828421211
"gene 214",5.16797079492624,-0.460338300172772,2.79371564334663,5.80922557157126,5.00252238216969,6.9868522297484,7.3081176221351,3.72630383125943,2.78552075528417,2.65628298980408,3.00883180119421,2.2432348285376,5.34263633399828,3.90791153924053,4.79769887693739,4.36118137368081,5.04370770061509,1.25455359715547,6.87482465625902,5.36408753052032,2.69252736212616,2.09784080498859,5.27289637560337,3.69649122687669,2.12951946882781,4.82668826099939,2.23698329540978,2.04396903952564,3.01891190544354,2.74059770650714
"gene 215",4.8174245001302,5.24991222062572,3.96144838536583,6.12631228044041,5.91054610883697,7.5039036419684,7.41100551805653,5.52941700004444,4.26525162498759,4.36647741612072,5.63721501167086,5.03386741133229,7.60072913725091,3.80802148119102,3.92644160872015,5.36204315691551,5.2150137726265,3.65192691206972,7.43573955695199,6.61743939862871,4.56784641600165,4.34019699837516,6.02674425278827,3.89649111896799,3.42607509750416,6.93006601924132,4.23856645143292,4.95314649752667,7.56694216025483,4.5514562700512
"gene 216",5.13625525427847,5.86299539377683,5.04064545480791,3.42102407042637,5.10488233488276,6.39912863777718,7.75644161303557,3.76575087999018,5.41555613760776,4.50759058119038,4.0623501032879,6.17594626076219,5.62266071671693,3.42715062102139,6.48966292503709,4.86091260502976,4.80024145977276,2.94087386227481,7.61334796618164,3.56408818936422,3.38725840675347,3.54103040996367,5.49978761616316,6.90320702755899,3.13410977070679,4.59839789536366,3.29550577676831,4.5850900729642,3.67203550302906,6.87254113328561
"gene 217",7.0409154803634,3.63707427409983,4.93450508341778,5.10459343571454,5.78591299862768,5.99522814468768,5.35545974907404,3.64928405206603,4.09791002966904,7.53284403629441,4.89602155481569,4.54252929048232,4.1740678103641,2.42042348405366,5.29125063490903,1.40035953026232,3.60289379889629,2.16631529198976,5.95457869080965,7.05193316429307,3.03982652965751,5.27760892555995,5.35009973426054,7.05930950950341,3.17611193925304,4.46255748031275,4.40242218643345,3.1366981672564,5.17158273987875,5.1956938483137
"gene 218",5.88458402564166,4.51694477538944,4.67844556994875,5.67591773702984,8.44206636943068,6.64023518521466,6.07952854008486,6.06087504116907,5.20092433784103,6.24823636337758,5.39795625714458,4.99324546714643,5.38409912722666,4.16869769366101,7.56025774808535,5.81169600370646,7.00493907923125,5.425642029679,6.4239691854415,6.00453568159398,6.53849712078321,7.17531129341367,7.62541662684403,5.74117581738588,5.06813634977616,5.2741442317769,5.62302762449447,5.38777159285817,6.33374266837995,6.30225439804409
"gene 219",5.6265433887298,4.68418672285767,4.26456465350868,4.78895209324443,6.57684460967205,4.13802961147313,5.57115483444938,5.35470178877516,6.41062935611357,5.9426323421212,5.34308858858958,4.32711821400621,5.62019237420466,5.23318763595762,5.21427898964778,4.9646245218002,7.32937663912633,6.01737969140066,7.2823752502066,5.71060107085717,5.13914003033515,7.35164107506325,7.03393088603551,4.50743685069757,3.97363593041093,7.16414010726052,5.93750414929122,4.78476382974893,6.2811025275841,4.94056485605474
"gene 220",5.96756216075526,3.0661751705843,4.23558422450159,6.39596363740746,5.09337727698514,4.54258791666684,6.70407397430839,4.53559152666448,4.37693242901904,5.81827942488135,4.12206627925699,5.09335511868036,4.41834935870545,4.30411634921859,5.19751740836075,3.74856580988092,5.05170766434124,3.89533084971818,2.77637196985431,7.06494518017779,3.87871798027583,4.97203057608308,3.51043506853748,4.85627603222979,5.49375478751576,3.84896260108146,3.85526050104644,3.78425270423179,3.86600974582415,3.5108002333604
"gene 221",7.88347274627713,4.42075150083228,4.68170639640394,4.44162809256988,7.37544408336783,6.88313026212321,8.13432021802308,3.15225050445004,4.07409695187706,5.11650983942009,4.57437213143849,6.28761011954988,6.67422668072196,5.12355175186906,5.02160180970453,5.31980469702502,5.53251281667898,4.12558013761463,6.44948884647647,6.81707860519717,3.01297354488739,4.06598947406304,5.27579000689953,7.11068628828493,4.91681633757028,4.56168138388533,2.38742229453338,4.64333374014355,8.7960467207428,3.14968916625011
"gene 222",4.14561868675412,3.55081165033112,3.44802720046961,6.30189451067756,5.8572356842645,6.20863747699624,4.55664544300749,3.31566370091058,3.77534112297337,5.9411184815886,3.01342754894343,4.09668102063159,4.60799500703206,2.43779844260096,2.8160775761702,4.79640259594968,4.19284170914674,2.74869579142502,5.66909395608366,5.0571122507096,5.20941482389918,3.04856870141053,4.15660770537157,4.99968828538526,2.54289856551285,4.4933321908663,4.95154363949154,2.64795195578023,4.82763747495467,2.05861287002129
"gene 223",4.1948146998534,3.40578722357433,3.76503734003953,4.66607505161456,4.18600026439915,3.30819727232685,4.86098092473173,5.88263445960788,3.83386900340618,5.79810835040389,5.72003750534153,5.90872318267877,5.43496093292477,4.02781982639794,4.72528954930994,3.41393322632026,5.63296677229497,5.55137693618211,3.03355735843046,1.76605571708182,3.745046312747,6.09916614337086,5.16653056415541,4.99804543794301,3.40267027069577,4.19470501874367,4.74737465244953,5.23953037857333,3.58124765949908,4.37215932651314
"gene 224",6.82833835851476,4.40285525406622,3.50700595071669,3.72123765683192,6.03448505541579,4.53654445521659,6.01426272803447,5.03871337515785,4.32961029179764,5.05397584888582,4.82586062032057,4.01535973441048,6.28060733880789,4.54769804844227,5.84999420145935,4.03311116464903,4.57030430377532,5.76410677480102,4.42725791052234,5.51743376409206,4.97536711982603,5.0903670566945,7.3751410049404,6.90279940508676,4.39035684013243,4.48489920782846,5.03429558609925,6.62282734071631,5.25307657745177,4.86591467611938
"gene 225",7.36392383534727,4.80560472730866,6.36096736235017,4.78390211405713,4.94156873138249,4.84074601076917,4.97168505379536,5.14822237987398,4.601921717094,6.2003791796008,5.99065451039445,6.19410251841436,5.92822334688808,4.52730427228654,4.26216155236472,5.6031935909877,5.99989625520026,5.10054305817051,7.49483107172262,5.70043863385202,5.47637390064363,6.35464799156166,5.2136995272025,3.3270635125066,4.72208524712386,4.94431981495749,5.81908451458819,6.55816936732569,6.74978689264278,2.76614648137681
"gene 226",3.56444713275697,4.03107225429682,5.04394454512667,3.14163519790164,5.2682129025946,4.80495110429784,4.0332578464933,3.10398055267272,3.10800928683056,5.3963761487426,5.59817585246395,2.99212861813782,4.94200761979988,3.96754921691922,3.87610187752781,2.41206582113075,5.81637655339123,3.36249563180791,6.45531858462913,3.63746075212758,4.18405455849766,3.23637234938527,3.81114583155746,4.22959865815532,4.27257638864665,4.3592630609922,3.16794925380984,4.28449738605302,4.65334562593961,3.09546410264898
"gene 227",8.52442054319666,4.71782709019179,4.6253482869537,3.58272658033527,8.06135891209517,6.4374686122754,7.78326983969551,3.80760958539018,5.25640695596364,5.04109571434641,6.29807918098369,7.25837264278698,6.34489780431661,3.5791136544135,6.63774142830465,3.53220217307265,7.97575020311084,3.3918144059171,7.02150046371682,6.8495309448982,3.3047903576418,6.01431614249961,5.7896962457023,7.03113525926976,3.85574251120849,5.14337331814071,4.70814790042111,5.74188055592765,4.73025819821757,3.36281469735231
"gene 228",3.3113456608558,3.85987469387244,2.77688565226279,3.6222872844949,6.81994943950343,4.75111660933711,4.34752878429828,4.49535228925423,3.73322912088323,3.83048121354136,4.84900085161277,3.37465873257429,5.05756954145382,4.95216122741419,2.21987298114686,4.79227367920329,4.37634182130073,2.17431121017005,5.35172717202753,7.10049192879975,2.9179630765078,1.49492535793184,5.1171867031778,3.44987938796036,3.68177836500854,6.54619233015898,2.65108530028114,2.95185516489196,4.23721253638538,3.97704186823997
"gene 229",3.39382438976037,3.98470494677666,4.76836773083063,3.4725045400017,4.81909759291481,4.44241176676496,5.24065981870201,5.01911076051468,4.08021789216753,5.58003799775044,5.52065721916107,3.664018947894,4.67251036356179,4.47138343459903,3.09428622957095,2.1658638451974,3.89058196959583,4.47101275556176,3.82710747415266,4.22078043354464,3.94281002542657,3.90843364582011,5.77489029861376,3.62197705475723,5.1568203952336,3.37299181977274,3.50083126100177,4.94632061889607,5.2901650696186,2.5774704427235
